Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Male,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,MaritalStatus_Married,MaritalStatus_Unmarried,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP
54.0,3,14.0,4,5.0,3.0,2.0,1,1,0,2.0,29612.0,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
32.0,3,11.0,2,3.0,4.0,2.0,0,3,1,1.0,21524.0,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
39.0,3,17.0,4,4.0,3.0,3.0,0,4,0,3.0,24021.0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
37.0,3,17.0,3,5.0,5.0,2.0,0,5,0,1.0,25772.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
24.0,1,33.0,3,4.0,3.0,3.0,0,2,1,2.0,21582.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
36.0,3,18.0,3,4.0,3.0,3.0,0,5,0,1.0,23646.0,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False
36.0,1,32.0,3,3.0,3.0,7.0,0,3,1,0.0,20347.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
33.0,3,6.0,2,2.0,5.0,3.0,0,3,1,0.0,20376.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
36.0,3,7.0,3,4.0,3.0,2.0,0,3,1,1.0,23395.0,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False
59.0,1,9.0,3,4.0,3.0,4.0,0,3,0,0.0,17177.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
51.0,3,35.0,3,5.0,5.0,6.0,1,5,0,1.0,29532.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
60.0,3,32.0,3,4.0,5.0,2.0,0,3,1,1.0,26315.0,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False
43.0,1,35.0,3,5.0,3.0,2.0,0,3,0,1.0,23201.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
44.0,1,28.0,4,4.0,3.0,2.0,0,4,0,3.0,20936.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
45.0,3,35.0,3,2.0,3.0,5.0,1,2,1,2.0,31998.0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
29.0,1,24.0,4,4.0,5.0,3.0,0,2,0,1.0,23236.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
25.0,1,14.0,3,4.0,3.0,3.0,1,4,0,1.0,21564.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
25.0,1,24.0,3,5.0,3.0,3.0,0,3,1,2.0,23055.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
42.0,1,14.0,3,3.0,3.0,2.0,0,5,1,1.0,33430.0,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True
41.0,1,15.0,3,3.0,5.0,2.0,0,5,1,1.0,17289.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
47.0,3,22.0,3,6.0,3.0,8.0,1,1,0,2.0,22101.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
53.0,1,8.0,2,1.0,4.0,5.0,0,1,1,0.0,31598.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False
35.0,3,22.0,3,3.0,4.0,1.0,0,1,1,1.0,23020.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
55.0,1,8.0,3,3.0,3.0,3.0,1,5,0,1.0,31659.0,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False
30.0,1,22.0,3,5.0,3.0,2.0,1,1,1,2.0,22871.0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
30.0,1,8.0,2,5.0,3.0,3.0,0,2,0,1.0,21091.0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
47.0,1,15.0,3,3.0,3.0,5.0,0,3,1,0.0,17105.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
29.0,1,21.0,3,5.0,3.0,1.0,1,5,1,0.0,17168.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
28.0,1,15.0,3,3.0,3.0,6.0,0,3,1,1.0,17377.0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
26.0,1,13.0,2,4.0,5.0,1.0,1,4,1,1.0,17875.0,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
59.0,3,6.0,2,4.0,3.0,1.0,0,5,1,0.0,20473.0,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
34.0,1,9.0,2,4.0,3.0,4.0,0,1,0,0.0,17979.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
54.0,3,9.0,3,5.0,4.0,4.0,0,2,0,2.0,26203.0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
44.0,2,6.0,2,4.0,3.0,5.0,0,5,1,1.0,20985.0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
45.0,1,9.0,4,2.0,3.0,3.0,0,4,1,1.0,20689.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
47.0,1,7.0,4,4.0,5.0,2.0,0,2,0,1.0,28074.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
45.0,1,24.0,4,6.0,3.0,4.0,0,4,1,2.0,20968.0,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
32.0,1,10.0,3,4.0,5.0,3.0,1,1,0,1.0,21743.0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
59.0,1,22.0,3,4.0,3.0,4.0,1,1,1,1.0,34465.0,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False
55.0,1,20.0,3,1.0,4.0,1.0,0,1,1,1.0,33722.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True
34.0,1,7.0,3,2.0,4.0,3.0,1,3,1,1.0,24166.0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
34.0,1,14.0,3,4.0,3.0,3.0,0,5,1,2.0,24646.0,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
35.0,1,6.0,2,1.0,3.0,4.0,0,3,1,1.0,17506.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
44.0,1,29.0,3,3.0,5.0,1.0,0,3,0,2.0,33213.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
30.0,1,15.0,4,5.0,3.0,3.0,1,3,1,2.0,23734.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
38.0,3,16.0,3,3.0,3.0,2.0,0,4,0,2.0,20343.0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
33.0,1,12.0,3,5.0,3.0,2.0,0,1,0,2.0,28357.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
29.0,2,23.0,2,4.0,5.0,2.0,0,3,0,0.0,22988.0,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False
33.0,1,6.0,3,1.0,3.0,5.0,0,1,1,0.0,31184.0,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False
44.0,1,8.0,3,1.0,3.0,2.0,0,4,1,0.0,17011.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
46.0,3,16.0,4,4.0,5.0,6.0,1,2,1,1.0,29439.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
21.0,3,24.0,3,3.0,3.0,1.0,1,5,0,1.0,17625.0,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
29.0,1,17.0,3,4.0,3.0,5.0,0,4,1,2.0,22338.0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
60.0,3,13.0,2,1.0,3.0,1.0,1,5,0,0.0,20220.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
29.0,3,16.0,3,3.0,3.0,2.0,0,4,1,0.0,17642.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
38.0,3,9.0,2,3.0,3.0,1.0,1,3,1,1.0,21861.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
35.0,3,24.0,3,3.0,5.0,2.0,0,4,1,0.0,24069.0,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
25.0,1,31.0,3,4.0,4.0,2.0,0,5,0,2.0,22275.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
34.0,3,17.0,3,2.0,3.0,2.0,1,4,1,2.0,27058.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
40.0,1,9.0,4,5.0,3.0,3.0,0,1,1,2.0,23231.0,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False
35.0,1,17.0,3,4.0,5.0,3.0,1,5,1,1.0,24884.0,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False
39.0,1,28.0,2,3.0,5.0,2.0,1,5,1,0.0,25880.0,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
37.0,1,13.0,1,3.0,3.0,5.0,0,1,0,0.0,28664.0,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False
30.0,1,24.0,3,3.0,3.0,2.0,0,1,1,2.0,17632.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
36.0,1,9.0,4,4.0,5.0,3.0,1,1,1,2.0,20752.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
44.0,1,13.0,4,5.0,3.0,3.0,1,4,1,2.0,22759.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
27.0,1,11.0,2,4.0,3.0,2.0,1,3,0,0.0,27808.0,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False
32.0,2,29.0,3,6.0,3.0,3.0,0,1,0,2.0,28530.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
30.0,1,9.0,3,3.0,3.0,2.0,0,3,1,1.0,17083.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
38.0,1,31.0,2,4.0,4.0,4.0,0,3,1,0.0,27061.0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
36.0,1,9.0,4,4.0,5.0,4.0,0,4,0,1.0,23771.0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
32.0,3,13.0,4,6.0,3.0,6.0,1,3,0,3.0,24850.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
40.0,1,6.0,3,4.0,4.0,2.0,0,1,1,1.0,28503.0,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False
46.0,3,8.0,3,5.0,4.0,4.0,1,5,1,0.0,31872.0,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False
29.0,1,12.0,2,3.0,3.0,2.0,0,3,0,0.0,18131.0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
48.0,3,34.0,4,2.0,3.0,6.0,1,4,1,3.0,25075.0,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
32.0,1,15.0,3,3.0,3.0,2.0,1,5,1,2.0,21322.0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
36.0,1,14.0,4,4.0,4.0,3.0,1,3,1,2.0,24041.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
30.0,3,9.0,4,4.0,3.0,3.0,0,2,1,2.0,23327.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False
35.0,1,9.0,4,4.0,3.0,4.0,0,4,1,3.0,22711.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
54.0,1,13.0,3,4.0,3.0,4.0,0,5,1,2.0,21128.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
35.0,3,26.0,4,2.0,3.0,2.0,1,1,0,1.0,23982.0,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False
41.0,1,16.0,3,4.0,4.0,2.0,1,4,0,1.0,22295.0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
25.0,1,25.0,3,4.0,3.0,2.0,0,4,0,1.0,21452.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
37.0,1,11.0,4,4.0,4.0,2.0,0,3,1,2.0,23809.0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
30.0,3,6.0,3,4.0,5.0,2.0,0,4,1,1.0,24714.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
32.0,3,17.0,3,4.0,3.0,4.0,1,1,0,1.0,25261.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
34.0,3,12.0,3,4.0,3.0,3.0,1,2,1,1.0,21529.0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
20.0,1,10.0,2,3.0,5.0,2.0,0,3,1,1.0,17973.0,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False
37.0,1,10.0,4,2.0,5.0,8.0,0,1,1,3.0,25520.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
30.0,3,32.0,2,4.0,5.0,6.0,0,1,1,1.0,21696.0,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
34.0,1,13.0,2,4.0,3.0,5.0,0,5,1,1.0,26403.0,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
33.0,1,9.0,3,5.0,5.0,6.0,0,4,0,2.0,20854.0,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False
38.0,1,18.0,3,4.0,3.0,3.0,1,3,1,2.0,30863.0,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
35.0,3,11.0,4,4.0,3.0,4.0,1,4,0,3.0,28391.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
29.0,1,34.0,3,6.0,5.0,2.0,0,4,1,1.0,23886.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
41.0,1,17.0,3,3.0,3.0,5.0,1,3,0,2.0,20891.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
59.0,2,8.0,2,4.0,3.0,1.0,0,1,0,1.0,33844.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
56.0,3,9.0,3,5.0,3.0,2.0,0,5,0,1.0,32255.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
28.0,1,10.0,3,4.0,3.0,3.0,0,2,1,1.0,20384.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
28.0,1,9.0,3,4.0,4.0,2.0,0,5,1,1.0,22146.0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False
27.0,3,8.0,2,1.0,3.0,1.0,0,1,0,1.0,21500.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
50.0,2,9.0,3,3.0,4.0,2.0,0,1,1,2.0,33200.0,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True
38.0,1,6.0,2,3.0,3.0,5.0,1,1,0,1.0,22861.0,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False
34.0,1,11.0,2,4.0,5.0,3.0,0,2,0,0.0,26631.0,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False
42.0,1,10.0,2,3.0,3.0,2.0,0,1,0,0.0,34232.0,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True
31.0,1,12.0,4,5.0,3.0,2.0,0,5,0,1.0,22439.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
37.0,2,20.0,3,4.0,4.0,6.0,0,3,1,1.0,20821.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
46.0,3,8.0,2,3.0,5.0,4.0,0,2,0,1.0,33947.0,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
41.0,3,10.0,2,3.0,4.0,2.0,0,3,1,0.0,24355.0,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False
56.0,1,15.0,3,5.0,4.0,3.0,1,3,1,2.0,32255.0,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False
27.0,1,9.0,3,5.0,3.0,2.0,0,3,0,1.0,22582.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
44.0,1,16.0,3,3.0,3.0,2.0,1,3,1,2.0,17936.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
29.0,1,7.0,4,5.0,3.0,3.0,0,4,0,2.0,20241.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
29.0,1,6.0,2,3.0,3.0,1.0,0,2,0,0.0,17058.0,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False
32.0,1,6.0,3,4.0,4.0,7.0,0,3,0,2.0,17332.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
35.0,1,23.0,4,5.0,3.0,3.0,0,5,1,3.0,21231.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
33.0,1,14.0,2,1.0,5.0,7.0,0,3,1,1.0,18143.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
33.0,3,33.0,4,4.0,3.0,2.0,0,4,1,3.0,23143.0,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False
43.0,1,33.0,2,3.0,5.0,1.0,0,4,1,0.0,25820.0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
44.0,2,9.0,4,4.0,3.0,2.0,0,1,0,1.0,22217.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
29.0,1,16.0,4,4.0,3.0,7.0,0,3,1,2.0,21055.0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
21.0,1,11.0,3,4.0,5.0,3.0,0,3,1,1.0,21651.0,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False
38.0,3,9.0,4,4.0,3.0,6.0,1,3,0,3.0,28280.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
39.0,3,8.0,2,1.0,3.0,1.0,0,2,1,1.0,22880.0,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False
34.0,3,15.0,3,3.0,3.0,2.0,0,1,0,0.0,20714.0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
37.0,1,7.0,3,4.0,4.0,2.0,0,5,0,1.0,23906.0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
51.0,1,12.0,2,3.0,3.0,1.0,0,5,1,0.0,34537.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
35.0,1,12.0,2,5.0,3.0,2.0,0,5,1,0.0,21646.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
37.0,1,10.0,3,4.0,3.0,7.0,0,1,0,2.0,21513.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
47.0,1,8.0,2,3.0,3.0,2.0,1,4,1,0.0,31752.0,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False
29.0,1,14.0,3,4.0,3.0,2.0,1,3,0,0.0,20056.0,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False
56.0,1,6.0,2,3.0,5.0,3.0,0,5,1,1.0,17066.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
40.0,1,32.0,2,3.0,4.0,2.0,0,2,1,0.0,20605.0,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
42.0,1,9.0,4,5.0,3.0,4.0,1,1,0,1.0,25489.0,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
45.0,3,19.0,2,1.0,3.0,7.0,1,3,1,0.0,33824.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False
45.0,1,8.0,3,4.0,3.0,1.0,0,4,1,0.0,31792.0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
41.0,3,8.0,2,3.0,4.0,2.0,0,3,1,1.0,31015.0,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False
51.0,3,32.0,3,3.0,3.0,3.0,0,3,0,1.0,31307.0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
32.0,1,7.0,4,5.0,5.0,3.0,0,4,1,2.0,20896.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
28.0,3,15.0,3,3.0,3.0,2.0,0,3,1,0.0,20253.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
32.0,1,12.0,3,4.0,3.0,2.0,1,4,0,2.0,23499.0,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False
43.0,1,10.0,4,2.0,3.0,4.0,1,5,0,1.0,23909.0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
38.0,1,9.0,4,5.0,3.0,8.0,1,3,0,1.0,20768.0,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
46.0,3,11.0,3,3.0,3.0,5.0,1,5,1,1.0,20772.0,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False
44.0,3,32.0,4,5.0,3.0,7.0,0,4,1,2.0,29476.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
41.0,3,29.0,4,5.0,3.0,4.0,1,3,1,2.0,25058.0,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False
40.0,1,21.0,3,4.0,3.0,2.0,0,1,1,1.0,25435.0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
42.0,3,32.0,3,3.0,4.0,6.0,0,3,1,2.0,28525.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
40.0,2,10.0,3,2.0,4.0,2.0,0,1,0,1.0,25067.0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
27.0,1,23.0,2,3.0,3.0,2.0,1,5,1,0.0,17394.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
48.0,3,8.0,2,4.0,4.0,1.0,1,1,1,0.0,22898.0,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False
39.0,1,16.0,3,3.0,5.0,3.0,0,5,1,2.0,20377.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
36.0,1,29.0,3,6.0,3.0,2.0,0,4,1,2.0,22908.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
51.0,3,10.0,3,5.0,3.0,3.0,1,4,0,1.0,21361.0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False
48.0,3,10.0,3,4.0,3.0,2.0,1,5,1,2.0,32448.0,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False
35.0,3,23.0,3,3.0,5.0,4.0,1,3,1,1.0,23966.0,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False
31.0,1,27.0,3,4.0,5.0,2.0,0,4,1,1.0,28635.0,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False
26.0,1,11.0,2,4.0,3.0,2.0,1,1,0,1.0,17366.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
54.0,1,25.0,3,3.0,5.0,1.0,1,3,0,0.0,20485.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
39.0,1,9.0,4,4.0,3.0,8.0,1,4,0,1.0,21735.0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False
44.0,1,16.0,2,3.0,3.0,3.0,1,3,0,1.0,21465.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
48.0,1,10.0,2,4.0,3.0,3.0,0,5,1,1.0,30202.0,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False
43.0,1,13.0,2,3.0,5.0,1.0,0,5,1,0.0,24985.0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
34.0,3,8.0,2,3.0,3.0,2.0,0,5,0,0.0,21274.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
27.0,3,36.0,3,4.0,3.0,7.0,0,5,0,1.0,22984.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
32.0,3,27.0,3,4.0,3.0,3.0,0,2,1,1.0,25610.0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
31.0,3,36.0,3,4.0,4.0,5.0,0,4,0,2.0,27928.0,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False
36.0,1,11.0,3,3.0,4.0,1.0,0,2,0,2.0,20914.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
55.0,3,10.0,3,4.0,5.0,4.0,0,4,1,2.0,24618.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
51.0,1,8.0,2,5.0,4.0,6.0,0,1,0,1.0,20482.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
41.0,1,21.0,3,5.0,3.0,3.0,0,3,1,2.0,38304.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True
59.0,3,31.0,2,3.0,5.0,1.0,0,3,1,0.0,22637.0,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False
24.0,1,15.0,2,3.0,5.0,3.0,1,3,0,1.0,18172.0,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
46.0,3,8.0,3,3.0,5.0,1.0,0,1,1,1.0,32048.0,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False
51.0,3,27.0,3,3.0,3.0,1.0,1,5,1,1.0,20441.0,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False
47.0,1,6.0,3,3.0,4.0,1.0,0,5,0,0.0,26957.0,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
44.0,3,16.0,3,6.0,3.0,2.0,0,2,1,2.0,24024.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
36.0,1,16.0,4,5.0,3.0,3.0,1,4,1,3.0,29363.0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
41.0,1,9.0,4,4.0,3.0,3.0,0,3,1,3.0,23339.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
56.0,1,13.0,3,3.0,3.0,1.0,0,4,1,2.0,17339.0,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False
38.0,1,12.0,3,2.0,3.0,2.0,0,5,1,1.0,22178.0,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
35.0,3,16.0,2,4.0,5.0,1.0,0,5,1,1.0,25306.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
29.0,1,9.0,3,4.0,3.0,2.0,0,1,0,2.0,26935.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
44.0,1,14.0,3,4.0,5.0,2.0,0,5,1,1.0,28663.0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
44.0,1,16.0,4,4.0,3.0,5.0,1,3,1,1.0,24357.0,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False
38.0,1,29.0,2,4.0,3.0,1.0,0,3,1,0.0,24526.0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False
25.0,1,24.0,3,5.0,3.0,3.0,0,3,0,1.0,23055.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
42.0,1,27.0,2,3.0,3.0,3.0,0,2,0,0.0,20265.0,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
39.0,3,10.0,2,4.0,3.0,5.0,0,5,1,1.0,20902.0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
26.0,1,7.0,3,4.0,3.0,6.0,0,5,1,2.0,21907.0,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False
30.0,3,18.0,3,4.0,5.0,2.0,0,5,1,2.0,17033.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
36.0,1,14.0,2,3.0,3.0,2.0,0,4,1,1.0,25096.0,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False
35.0,1,28.0,3,1.0,4.0,1.0,0,5,1,2.0,26996.0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
28.0,1,15.0,3,3.0,3.0,2.0,0,2,1,1.0,17070.0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False
26.0,3,12.0,3,5.0,3.0,3.0,1,3,1,1.0,24422.0,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False
30.0,1,15.0,2,4.0,3.0,2.0,0,4,1,1.0,17206.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
36.0,3,9.0,2,4.0,3.0,2.0,1,1,1,0.0,25325.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
30.0,1,31.0,4,5.0,3.0,3.0,1,3,1,3.0,21117.0,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
